,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
4113,6C:EC:EB:1F:F6:65_-93,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,,
4114,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,,,
4115,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,,,
4116,BC:6A:29:BE:2F:76_-61,BC:6A:29:BE:2F:76_-61,,,,,,,,,,,,,,
4117,6C:EC:EB:1F:F6:55_-77,6C:EC:EB:1F:F6:55_-77,,,,,,,,,,,,,,
4118,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:FD:83_-83,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,6C:EC:EB:1F:F6:24_-68,,,,,,,,,,
4119,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,,,,,,,,,,,,
4120,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:2F:76_-75,,,,,,,,,,,,,,
4121,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,6C:EC:EB:1F:F6:76_-85,,,,,,,,,,,,,
4122,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F4:74_-61,7C:66:9D:7B:2B:9F_-70,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F4:74_-61,,,,,,,
4123,7C:66:9D:7B:29:FB_-84,BC:6A:29:BE:2F:23_-64,6C:EC:EB:1F:FD:83_-81,BC:6A:29:BE:2F:23_-64,BC:6A:29:BE:2F:23_-64,BC:6A:29:BE:2F:23_-64,,,,,,,,,,
4124,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:29:FA_-77,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,,
4125,BC:6A:29:BE:2F:76_-70,,,,,,,,,,,,,,,
4126,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,7C:66:9D:7B:2B:90_-74,,,,,,,,,,,
4127,BC:6A:29:BE:2F:76_-59,,,,,,,,,,,,,,,
4128,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,6C:EC:EB:1F:F6:76_-78,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,,,,,,,,,,,
4129,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,,,,
4130,7C:66:9D:7B:29:FA_-65,,,,,,,,,,,,,,,
4131,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F6:76_-61,6C:EC:EB:1F:F6:65_-46,6C:EC:EB:1F:F4:74_-80,,,,,,,,,,,,
4132,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,7C:66:9D:7B:29:FA_-64,,,,,,,,,,,,
4133,6C:EC:EB:1F:F4:74_-76,7C:66:9D:7B:2B:9F_-69,6C:EC:EB:1F:F6:76_-73,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,,
4134,BC:6A:29:BE:31:57_-86,BC:6A:29:BE:2F:76_-56,BC:6A:29:BE:31:57_-86,,,,,,,,,,,,,
4135,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:F4:74_-70,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-73,,,,,,,,,
4136,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-73,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-73,,,,,,,,,,,
4137,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,,
4138,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:F6:65_-94,6C:EC:EB:1F:FD:83_-85,7C:66:9D:7B:29:FA_-70,6C:EC:EB:1F:FD:9B_-80,6C:EC:EB:1F:FD:9B_-80,,,,,,,,
4139,7C:66:9D:7B:29:FB_-88,7C:66:9D:7B:29:FB_-76,,,,,,,,,,,,,,
4140,6C:EC:EB:1F:FD:9B_-86,BC:6A:29:BE:31:57_-92,,,,,,,,,,,,,,
4141,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,,,,,,,,,,,,,
4142,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,,,,,,,,,,,,,
4143,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,,
4144,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,,
4145,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,,
4146,BC:6A:29:BE:31:57_-58,7C:66:9D:7B:29:FB_-77,BC:6A:29:BE:31:57_-58,BC:6A:29:BE:31:57_-58,,,,,,,,,,,,
4147,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,
4148,BC:6A:29:BE:2F:76_-74,BC:6A:29:BE:2F:76_-74,BC:6A:29:BE:2F:76_-74,BC:6A:29:BE:31:57_-68,7C:66:9D:7B:2D:4A_-92,BC:6A:29:BE:2F:76_-74,,,,,,,,,,
4149,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,,
4150,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:29:FA_-63,,,,,,,,,,,,
4151,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-69,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,6C:EC:EB:1F:F6:65_-68,,,,,,,,
4152,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,,,,,
4153,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,BC:6A:29:BE:31:57_-78,,,,,,,,,
4154,7C:66:9D:7B:29:FB_-61,7C:66:9D:7B:29:FB_-61,BC:6A:29:BE:31:57_-83,7C:66:9D:7B:29:FB_-61,,,,,,,,,,,,
4155,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:26_-82,BC:6A:29:BE:31:57_-76,6C:EC:EB:1F:F6:26_-82,BC:6A:29:BE:31:57_-76,6C:EC:EB:1F:F6:26_-82,6C:EC:EB:1F:F6:26_-82,,,,,,,,
4156,6C:EC:EB:1F:F4:74_-68,,,,,,,,,,,,,,,
4157,6C:EC:EB:1F:F6:24_-70,,,,,,,,,,,,,,,
4158,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,,,,
4159,BC:6A:29:BE:2F:23_-71,BC:6A:29:BE:2F:23_-71,,,,,,,,,,,,,,
4160,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,6C:EC:EB:1F:F4:74_-58,,,,,,,,,,,,,
4161,6C:EC:EB:1F:F6:65_-52,6C:EC:EB:1F:F6:65_-52,6C:EC:EB:1F:F6:65_-52,,,,,,,,,,,,,
4162,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,
4163,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-86,6C:EC:EB:1F:F4:74_-71,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:F6:24_-92,,,,,,,
4164,6C:EC:EB:1F:F6:24_-79,BC:6A:29:BE:31:57_-93,,,,,,,,,,,,,,
4165,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,,,,,,,,
4166,BC:6A:29:BE:2F:76_-61,BC:6A:29:BE:2F:76_-61,,,,,,,,,,,,,,
4167,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,,
4168,6C:EC:EB:1F:F6:76_-84,6C:EC:EB:1F:FD:83_-80,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,6C:EC:EB:1F:F4:74_-63,,,,,,,,,,
4169,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,,,,
4170,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:F6:24_-65,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:24_-65,,,,,,,,,
4171,6C:EC:EB:1F:FD:83_-79,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-75,BC:6A:29:BE:2F:23_-75,,,,,,,,,,,
4172,BC:6A:29:BE:31:57_-59,,,,,,,,,,,,,,,
4173,BC:6A:29:BE:2F:76_-60,,,,,,,,,,,,,,,
4174,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-83,,,,,,,,,,,,,
4175,7C:66:9D:7B:2B:9F_-73,7C:66:9D:7B:2B:9F_-88,,,,,,,,,,,,,,
4176,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,,,,,,,,,,,
4177,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,
4178,,,,,,,,,,,,,,,,
4179,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,6C:EC:EB:1F:FD:83_-82,,,,,,,,,,,,,
4180,6C:EC:EB:1F:F4:46_-84,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,,,,
4181,6C:EC:EB:1F:F4:74_-56,6C:EC:EB:1F:F4:46_-83,7C:66:9D:7B:2B:9F_-83,,,,,,,,,,,,,
4182,6C:EC:EB:1F:FD:83_-88,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,,,
4183,BC:6A:29:BE:2F:23_-57,BC:6A:29:BE:2F:23_-57,BC:6A:29:BE:2F:23_-57,BC:6A:29:BE:2F:23_-57,BC:6A:29:BE:2F:23_-57,,,,,,,,,,,
4184,6C:EC:EB:1F:F6:65_-73,6C:EC:EB:1F:F6:65_-73,,,,,,,,,,,,,,
4185,BC:6A:29:BE:2F:76_-72,BC:6A:29:BE:2F:76_-72,7C:66:9D:7B:29:FA_-79,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,
4186,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,,,
4187,6C:EC:EB:1F:F4:74_-62,,,,,,,,,,,,,,,
4188,BC:6A:29:BE:2F:76_-66,BC:6A:29:BE:2F:76_-66,,,,,,,,,,,,,,
4189,6C:EC:EB:1F:F4:46_-70,7C:66:9D:7B:2B:9F_-68,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,,,,,,,,,,,,
4190,,,,,,,,,,,,,,,,
4191,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FA_-82,,,,,,,,,,,,,,
4192,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,
4193,6C:EC:EB:1F:F6:65_-83,,,,,,,,,,,,,,,
4194,BC:6A:29:BE:2F:76_-60,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,,
4195,7C:66:9D:7B:29:FA_-61,,,,,,,,,,,,,,,
4196,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:15_-85,,,,,,,,,,,,,
4197,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:2B:90_-71,7C:66:9D:7B:29:FA_-62,,,,,,,,,,,,,
4198,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,7C:66:9D:7B:2B:9F_-72,,,,,,,,,,,
4199,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-83,6C:EC:EB:1F:F6:76_-83,7C:66:9D:7B:2B:9F_-63,6C:EC:EB:1F:F6:76_-83,,,,,,,,,,,
4200,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-68,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,7C:66:9D:7B:29:FA_-69,,,,,,,,,,
4201,6C:EC:EB:1F:F6:76_-64,6C:EC:EB:1F:F6:76_-64,6C:EC:EB:1F:F6:76_-64,6C:EC:EB:1F:F6:76_-64,7C:66:9D:7B:2B:9F_-68,,,,,,,,,,,
4202,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,6C:EC:EB:1F:F4:46_-70,,,,,,,,,,,,,
4203,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,,
4204,6C:EC:EB:1F:F6:65_-74,6C:EC:EB:1F:F6:24_-73,6C:EC:EB:1F:F6:24_-73,,,,,,,,,,,,,
4205,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,,,,,,,,,,,
4206,7C:66:9D:7B:2B:9F_-64,7C:66:9D:7B:2B:9F_-64,,,,,,,,,,,,,,
4207,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,BC:6A:29:BE:31:57_-66,,,,,,,,,,,
4208,BC:6A:29:BE:2F:23_-65,,,,,,,,,,,,,,,
4209,7C:66:9D:7B:2B:9F_-71,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,,,,
4210,6C:EC:EB:1F:F6:24_-83,6C:EC:EB:1F:F4:46_-90,6C:EC:EB:1F:F6:24_-83,7C:66:9D:7B:2B:90_-67,,,,,,,,,,,,
4211,7C:66:9D:7B:2B:90_-66,BC:6A:29:BE:2F:23_-73,7C:66:9D:7B:29:FB_-68,,,,,,,,,,,,,
4212,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,,,,,,,,,
4213,6C:EC:EB:1F:FD:9B_-88,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:29:FA_-86,,,,,,,,,,,,,
4214,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,BC:6A:29:BE:2F:23_-70,7C:66:9D:7B:29:FB_-84,,,,,,,,,,,
4215,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,,
4216,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F6:76_-74,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,,
4217,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:15_-88,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-70,6C:EC:EB:1F:F6:24_-71,6C:EC:EB:1F:F6:24_-70,,,,,,,,
4218,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,,,,,,,,,,,,
4219,,,,,,,,,,,,,,,,
4220,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,,,,
4221,,,,,,,,,,,,,,,,
4222,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,BC:6A:29:BE:2F:23_-80,,,,,,,,,
4223,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,
4224,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,,
4225,7C:66:9D:7B:29:FA_-71,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,
4226,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:2F:76_-79,BC:6A:29:BE:31:57_-73,,,,,,,,,,,
4227,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,,,,,,,,,,,,,,
4228,BC:6A:29:BE:31:57_-61,,,,,,,,,,,,,,,
4229,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,
4230,6C:EC:EB:1F:FD:9B_-86,,,,,,,,,,,,,,,
4231,7C:66:9D:7B:29:FA_-71,7C:66:9D:7B:29:FA_-71,,,,,,,,,,,,,,
4232,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-83,,,,,,,,,,,,,
4233,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,,
4234,6C:EC:EB:1F:F6:24_-71,,,,,,,,,,,,,,,
4235,BC:6A:29:BE:2F:76_-78,7C:66:9D:7B:2D:4A_-56,7C:66:9D:7B:2D:4A_-56,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,,
4236,6C:EC:EB:1F:FD:9B_-80,,,,,,,,,,,,,,,
4237,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,,,,,,,,,,
4238,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:46_-89,BC:6A:29:BE:31:57_-90,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:46_-89,6C:EC:EB:1F:F4:46_-89,,,,,,
4239,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,,,
4240,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:2F:76_-75,BC:6A:29:BE:2F:76_-75,,,,,,,,,,,,,
4241,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,,,,,,,,
4242,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,7C:66:9D:7B:29:FB_-69,,,,,,,,,,,,,
4243,,,,,,,,,,,,,,,,
4244,7C:66:9D:7B:29:FA_-69,,,,,,,,,,,,,,,
4245,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:FD:83_-83,,,,,,
4246,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,BC:6A:29:BE:31:57_-74,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,,,,,,,,,,,
4247,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,6C:EC:EB:1F:F4:46_-73,,,,,,,,,,,,
4248,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,,,,,
4249,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,,
4250,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,,,,,,,,,,,,,
4251,7C:66:9D:7B:29:FB_-85,,,,,,,,,,,,,,,
4252,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,,,,,,,,,,,,,,
4253,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,,,,,,,,,,,,,,
4254,BC:6A:29:BE:2F:76_-77,,,,,,,,,,,,,,,
4255,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,,,,,,,,,,,,,
4256,6C:EC:EB:1F:F6:65_-86,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,
4257,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F4:74_-83,6C:EC:EB:1F:F4:74_-83,,,,,,,,,,,,
4258,BC:6A:29:BE:2F:76_-71,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,7C:66:9D:7B:2D:4A_-71,,,,,,,,,,,,
4259,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,,,
4260,7C:66:9D:7B:2B:9F_-63,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F4:74_-65,,,,,,,,,,,,,
4261,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,
4262,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,6C:EC:EB:1F:F6:65_-62,,,,,,,,,
4263,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,6C:EC:EB:1F:F6:76_-71,,,,,,,,,,,,,
4264,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:2B:90_-84,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,BC:6A:29:BE:31:57_-78,,,,,,,,,,
4265,,,,,,,,,,,,,,,,
4266,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F6:24_-94,6C:EC:EB:1F:FD:83_-79,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,,,,,,,,
4267,6C:EC:EB:1F:F6:65_-72,6C:EC:EB:1F:F6:65_-72,,,,,,,,,,,,,,
4268,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,BC:6A:29:BE:2F:23_-71,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,
4269,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,
4270,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,,,,,,,,,
4271,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F4:74_-74,7C:66:9D:7B:2B:9F_-75,6C:EC:EB:1F:F4:74_-74,6C:EC:EB:1F:F4:74_-74,,,,,,,,,,,
