,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4702,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F4:46_-91,BC:6A:29:BE:2F:23_-80,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F4:46_-91,,,,,,
4703,6C:EC:EB:1F:F4:74_-72,6C:EC:EB:1F:F4:74_-72,,,,,,,,,,,,,
4704,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,,
4705,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-63,,,,,,,,,,,,,
4706,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,,,,,,,,,
4707,6C:EC:EB:1F:F4:46_-82,6C:EC:EB:1F:F6:24_-75,6C:EC:EB:1F:F6:26_-71,,,,,,,,,,,,
4708,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,
4709,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,
4710,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,,,,,,,,,,,
4711,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,,
4712,,,,,,,,,,,,,,,
4713,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,,,,
4714,BC:6A:29:BE:2F:76_-76,BC:6A:29:BE:2F:76_-76,,,,,,,,,,,,,
4715,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:F6:24_-84,,,,,,,,,,,,
4716,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:F4:46_-77,6C:EC:EB:1F:FD:83_-69,,,,,,,,,,
4717,BC:6A:29:BE:31:57_-61,,,,,,,,,,,,,,
4718,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,,,,,,,,
4719,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,,,
4720,6C:EC:EB:1F:F6:76_-81,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F6:65_-86,6C:EC:EB:1F:F4:46_-66,,,,,,,,,,
4721,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,,
4722,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,6C:EC:EB:1F:F6:26_-71,,,,,,,,,
4723,6C:EC:EB:1F:F4:46_-78,6C:EC:EB:1F:F4:46_-78,,,,,,,,,,,,,
4724,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,6C:EC:EB:1F:F6:65_-57,,,,,,,,,,,,
4725,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:76_-73,6C:EC:EB:1F:F6:76_-73,,,,,,,,,
4726,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,,
4727,BC:6A:29:BE:2F:76_-80,BC:6A:29:BE:2F:76_-80,,,,,,,,,,,,,
4728,6C:EC:EB:1F:F6:76_-92,BC:6A:29:BE:31:57_-63,BC:6A:29:BE:31:57_-63,7C:66:9D:7B:2B:90_-66,,,,,,,,,,,
4729,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:F6:76_-80,6C:EC:EB:1F:FD:83_-66,6C:EC:EB:1F:F6:76_-80,,,,,,,,,,
4730,BC:6A:29:BE:2F:23_-89,BC:6A:29:BE:2F:23_-89,,,,,,,,,,,,,
4731,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:F6:26_-70,,,,,,,,,,,,,
4732,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,
4733,BC:6A:29:BE:31:57_-85,,,,,,,,,,,,,,
4734,BC:6A:29:BE:31:57_-68,BC:6A:29:BE:31:57_-68,,,,,,,,,,,,,
4735,BC:6A:29:BE:2F:76_-85,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,,,
4736,BC:6A:29:BE:2F:76_-85,BC:6A:29:BE:2F:76_-85,BC:6A:29:BE:2F:76_-85,,,,,,,,,,,,
4737,6C:EC:EB:1F:F6:76_-77,,,,,,,,,,,,,,
4738,7C:66:9D:7B:29:FA_-76,,,,,,,,,,,,,,
4739,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,,
4740,,,,,,,,,,,,,,,
4741,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,,,,
4742,,,,,,,,,,,,,,,
4743,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,BC:6A:29:BE:31:57_-61,,,,,,,,,,,,
4744,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-69,,,,,,,,,,,,,
4745,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,6C:EC:EB:1F:FD:83_-71,,,,,,,,,,,
4746,6C:EC:EB:1F:F4:74_-77,6C:EC:EB:1F:F4:46_-70,,,,,,,,,,,,,
4747,,,,,,,,,,,,,,,
4748,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,,,
4749,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:26_-71,,,,,,,,,,,,
4750,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,7C:66:9D:7B:29:FB_-64,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:29:FB_-64,,,,,,,,
4751,7C:66:9D:7B:29:FA_-77,,,,,,,,,,,,,,
4752,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,,,
4753,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-83,BC:6A:29:BE:2F:23_-83,,,,,,,,,,,
4754,7C:66:9D:7B:2B:9F_-85,7C:66:9D:7B:2B:9F_-85,,,,,,,,,,,,,
4755,7C:66:9D:7B:2D:4A_-62,,,,,,,,,,,,,,
4756,BC:6A:29:BE:31:57_-73,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,,,,,,,,,,,
4757,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,6C:EC:EB:1F:F6:65_-66,,,,,,,,,,,,
4758,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-63,7C:66:9D:7B:29:FB_-63,,,,,,,,,
4759,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,,,,,
4760,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,BC:6A:29:BE:31:57_-56,,,,,,,,,,
4761,7C:66:9D:7B:2B:90_-72,,,,,,,,,,,,,,
4762,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,,,,,,,,,,,,
4763,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,,,,,,
4764,,,,,,,,,,,,,,,
4765,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:26_-71,6C:EC:EB:1F:F6:26_-71,,,,,,,,,,,,
4766,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,
4767,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,
4768,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,BC:6A:29:BE:2F:23_-62,7C:66:9D:7B:29:FB_-79,,,,,,,,,,
4769,BC:6A:29:BE:2F:76_-72,,,,,,,,,,,,,,
4770,BC:6A:29:BE:2F:23_-77,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,7C:66:9D:7B:2B:9F_-66,,,,,,,,,,
4771,7C:66:9D:7B:29:FB_-66,6C:EC:EB:1F:F6:55_-72,7C:66:9D:7B:29:FB_-66,7C:66:9D:7B:29:FB_-66,,,,,,,,,,,
4772,BC:6A:29:BE:2F:76_-56,,,,,,,,,,,,,,
4773,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,7C:66:9D:7B:2B:90_-83,,,,,,,,,,,
4774,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:29:FB_-77,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:2B:90_-62,,,,,,,,,,
4775,6C:EC:EB:1F:F6:65_-74,,,,,,,,,,,,,,
4776,BC:6A:29:BE:2F:23_-90,7C:66:9D:7B:29:FB_-82,,,,,,,,,,,,,
4777,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,
4778,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:29:FA_-66,7C:66:9D:7B:2D:4A_-67,,,,,,,,,,,,
4779,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-78,BC:6A:29:BE:2F:23_-77,,,,,,,,,
4780,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,7C:66:9D:7B:2D:4A_-70,,,,,,,,,,,
4781,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,7C:66:9D:7B:29:FA_-62,,,,,,,,,,
4782,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,,,
4783,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,6C:EC:EB:1F:F6:24_-78,,,,,,,,,,,
4784,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,6C:EC:EB:1F:F6:26_-78,7C:66:9D:7B:2B:90_-82,7C:66:9D:7B:2B:90_-82,,,,,,,,,
4785,7C:66:9D:7B:2B:90_-76,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F4:46_-82,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-76,,,,,,
4786,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,6C:EC:EB:1F:F6:65_-60,,,,,,,,,,
4787,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,7C:66:9D:7B:2B:9F_-82,6C:EC:EB:1F:FD:83_-93,7C:66:9D:7B:2B:9F_-82,,,,,,,,
4788,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,7C:66:9D:7B:2B:90_-67,,,,,,,,,
4789,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:FD:83_-75,6C:EC:EB:1F:F6:26_-70,6C:EC:EB:1F:FD:83_-75,,,,,,,,,,,
4790,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,BC:6A:29:BE:2F:76_-77,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,
4791,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,,,
4792,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,7C:66:9D:7B:29:FA_-78,,,,,,,,,,
4793,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F4:46_-68,7C:66:9D:7B:2B:9F_-71,,,,,,,,,,,
4794,7C:66:9D:7B:29:FB_-75,7C:66:9D:7B:29:FB_-75,,,,,,,,,,,,,
4795,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,,,,,,,,,,
4796,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,,,,,,,,,,,
4797,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:29:FA_-88,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:29:FA_-86,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,,,,,,
4798,7C:66:9D:7B:29:FA_-63,7C:66:9D:7B:29:FA_-63,,,,,,,,,,,,,
4799,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,7C:66:9D:7B:29:FB_-67,7C:66:9D:7B:29:FB_-67,BC:6A:29:BE:31:57_-57,BC:6A:29:BE:31:57_-57,,,,,,,,
4800,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,6C:EC:EB:1F:F4:74_-57,,,,,,,,,,,
4801,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,BC:6A:29:BE:31:57_-74,,,,,,,,,,,
4802,7C:66:9D:7B:2B:9F_-79,,,,,,,,,,,,,,
4803,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:F6:55_-88,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:FD:9B_-70,6C:EC:EB:1F:FD:9B_-70,,,,,,,
4804,BC:6A:29:BE:31:57_-60,BC:6A:29:BE:31:57_-60,,,,,,,,,,,,,
4805,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,7C:66:9D:7B:2B:9F_-70,,,,,,,,,,
4806,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,6C:EC:EB:1F:FD:83_-92,,,,,,,,,,,
4807,7C:66:9D:7B:29:FB_-93,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F4:74_-76,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F4:74_-79,6C:EC:EB:1F:F6:76_-83,,,,,,,,,
4808,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,,,,,,,,,,,,
4809,7C:66:9D:7B:2B:9F_-67,7C:66:9D:7B:2B:9F_-67,6C:EC:EB:1F:F4:46_-68,6C:EC:EB:1F:F6:65_-78,,,,,,,,,,,
4810,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,BC:6A:29:BE:31:57_-54,,,,,,,,
4811,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,6C:EC:EB:1F:FD:83_-74,,,,,,,
4812,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,6C:EC:EB:1F:F4:46_-71,,,,,,,,,,,,
4813,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,BC:6A:29:BE:2F:23_-84,6C:EC:EB:1F:F6:26_-93,,,,,,,,,,,
4814,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,7C:66:9D:7B:29:FB_-71,,,,,,,,,,,,
4815,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,7C:66:9D:7B:29:FB_-62,,,,,,,,,,,,
4816,7C:66:9D:7B:29:FA_-82,7C:66:9D:7B:29:FB_-68,7C:66:9D:7B:29:FB_-68,,,,,,,,,,,,
4817,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,6C:EC:EB:1F:F6:24_-66,,,,,,,,,,
4818,7C:66:9D:7B:2D:4A_-66,,,,,,,,,,,,,,
4819,BC:6A:29:BE:2F:23_-80,7C:66:9D:7B:29:FB_-78,6C:EC:EB:1F:F6:24_-68,7C:66:9D:7B:29:FB_-78,7C:66:9D:7B:29:FB_-78,,,,,,,,,,
4820,6C:EC:EB:1F:F6:26_-89,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,BC:6A:29:BE:2F:23_-66,,,,,,,,,
4821,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-76,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,7C:66:9D:7B:2B:90_-75,,,,,,,,,,
4822,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:90_-68,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:2B:9F_-82,BC:6A:29:BE:2F:23_-74,,,,,,,,,,
4823,7C:66:9D:7B:2B:9F_-79,,,,,,,,,,,,,,
4824,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,6C:EC:EB:1F:F4:46_-74,,,,,,,,,,,
4825,7C:66:9D:7B:2B:90_-62,7C:66:9D:7B:2B:90_-62,,,,,,,,,,,,,
4826,6C:EC:EB:1F:F6:15_-79,6C:EC:EB:1F:F6:15_-79,6C:EC:EB:1F:F6:15_-79,6C:EC:EB:1F:F6:15_-79,6C:EC:EB:1F:F6:15_-79,,,,,,,,,,
4827,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F4:46_-69,6C:EC:EB:1F:F4:46_-69,,,,,,,,,,,
4828,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,,,,,,,,,,,,
4829,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F4:46_-66,6C:EC:EB:1F:F6:76_-82,6C:EC:EB:1F:F6:65_-87,,,,,,,,,,,
4830,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,,,,,,,,,,,,,
4831,6C:EC:EB:1F:F6:26_-79,6C:EC:EB:1F:F6:24_-82,6C:EC:EB:1F:F6:24_-82,,,,,,,,,,,,
4832,BC:6A:29:BE:2F:76_-58,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:2F:76_-58,,,,,,,,,,,,
4833,BC:6A:29:BE:2F:23_-88,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,7C:66:9D:7B:2B:9F_-76,,,,,,,,,,
4834,6C:EC:EB:1F:F6:2D_-90,7C:66:9D:7B:2B:90_-69,7C:66:9D:7B:29:FB_-76,7C:66:9D:7B:29:FB_-76,,,,,,,,,,,
4835,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,BC:6A:29:BE:31:57_-73,,,,,,,,
4836,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,,,,,,,,,,,
4837,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,6C:EC:EB:1F:FD:83_-70,,,,,,,,,,,
4838,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,,,,,
4839,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,7C:66:9D:7B:2B:9F_-77,,,,,,,,,,,
4840,6C:EC:EB:1F:F6:76_-76,6C:EC:EB:1F:F6:76_-76,,,,,,,,,,,,,
4841,BC:6A:29:BE:31:57_-91,BC:6A:29:BE:31:57_-91,BC:6A:29:BE:31:57_-91,BC:6A:29:BE:31:57_-91,,,,,,,,,,,
4842,7C:66:9D:7B:29:FA_-70,7C:66:9D:7B:29:FA_-70,,,,,,,,,,,,,
4843,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,7C:66:9D:7B:2B:90_-65,6C:EC:EB:1F:F6:55_-75,,,,,
4844,7C:66:9D:7B:29:FB_-76,,,,,,,,,,,,,,
4845,6C:EC:EB:1F:F4:46_-68,,,,,,,,,,,,,,
4846,7C:66:9D:7B:2B:9F_-73,6C:EC:EB:1F:FD:83_-77,7C:66:9D:7B:2B:9F_-73,,,,,,,,,,,,
4847,7C:66:9D:7B:2D:4A_-65,7C:66:9D:7B:2D:4A_-65,,,,,,,,,,,,,
4848,6C:EC:EB:1F:F4:46_-85,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,7C:66:9D:7B:29:FB_-80,,,,,,,,,,
4849,7C:66:9D:7B:2B:9F_-73,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-68,,,,,,,,,,,,
4850,6C:EC:EB:1F:F4:46_-91,6C:EC:EB:1F:F4:46_-91,,,,,,,,,,,,,
4851,BC:6A:29:BE:2F:23_-74,BC:6A:29:BE:2F:23_-74,7C:66:9D:7B:29:FB_-81,BC:6A:29:BE:2F:23_-74,,,,,,,,,,,
4852,7C:66:9D:7B:2B:9F_-69,,,,,,,,,,,,,,
4853,BC:6A:29:BE:2F:23_-68,BC:6A:29:BE:2F:23_-69,BC:6A:29:BE:2F:23_-68,,,,,,,,,,,,
4854,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,7C:66:9D:7B:29:FB_-91,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,6C:EC:EB:1F:F6:65_-51,,,,
4855,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,BC:6A:29:BE:31:57_-64,,,,,,,,,,
4856,BC:6A:29:BE:2F:76_-57,BC:6A:29:BE:2F:76_-57,,,,,,,,,,,,,
4857,7C:66:9D:7B:29:FA_-75,,,,,,,,,,,,,,
4858,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-63,6C:EC:EB:1F:F6:15_-82,7C:66:9D:7B:2B:90_-63,7C:66:9D:7B:2B:90_-62,,,,,,,,
4859,6C:EC:EB:1F:F4:74_-61,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,6C:EC:EB:1F:F6:76_-85,7C:66:9D:7B:29:FB_-75,,,,,,,,,,
4860,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,7C:66:9D:7B:2B:9F_-78,6C:EC:EB:1F:F6:76_-66,7C:66:9D:7B:2B:9F_-78,,,,,
4861,6C:EC:EB:1F:F6:26_-84,6C:EC:EB:1F:F6:24_-69,6C:EC:EB:1F:F6:24_-69,6C:EC:EB:1F:F6:24_-69,6C:EC:EB:1F:F6:24_-69,,,,,,,,,,
4862,,,,,,,,,,,,,,,
4863,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:26_-83,6C:EC:EB:1F:F6:65_-61,6C:EC:EB:1F:F6:65_-61,7C:66:9D:7B:29:FB_-87,6C:EC:EB:1F:F6:65_-61,,,,,,,,,
4864,BC:6A:29:BE:2F:23_-81,BC:6A:29:BE:2F:23_-81,6C:EC:EB:1F:F6:65_-75,6C:EC:EB:1F:F6:65_-76,BC:6A:29:BE:2F:23_-81,,,,,,,,,,
